enrollment_datetime,student_id,schedule_id
2024-01-24 23:47:11.207,75,37
2024-01-24 23:47:11.207,76,37
2024-01-24 23:47:11.207,77,37
2024-01-24 23:47:11.207,78,37
2024-01-24 23:47:11.207,79,37
2024-01-24 23:47:11.207,80,37
2024-01-24 23:47:11.207,81,38
2024-01-24 23:47:11.207,82,38
2024-01-24 23:47:11.207,83,38
2024-01-24 23:47:11.207,84,38
2024-01-24 23:47:11.207,85,38
2024-01-24 23:47:11.207,86,38
2024-01-24 23:47:11.207,87,38
2024-01-24 23:47:11.207,88,38
2024-01-24 23:47:11.207,89,38
2024-01-24 23:47:11.207,90,38
2024-01-24 23:47:11.207,91,38
2024-01-24 23:47:11.207,92,38
2024-01-24 23:47:11.207,93,38
2024-01-24 23:47:11.207,94,38
2024-01-24 23:47:11.207,95,38
2024-01-24 23:47:11.207,96,38
2024-01-24 23:47:11.207,97,38
2024-01-24 23:47:11.207,98,38
2024-01-24 23:47:11.207,99,38
2024-01-24 23:47:11.207,100,38
2024-01-24 23:47:11.207,81,39
2024-01-24 23:47:11.207,82,39
2024-01-24 23:47:11.207,83,39
2024-01-24 23:47:11.207,84,39
2024-01-24 23:47:11.207,85,39
2024-01-24 23:47:11.207,86,39
2024-01-24 23:47:11.207,87,39
2024-01-24 23:47:11.207,88,39
2024-01-24 23:47:11.207,89,39
2024-01-24 23:47:11.207,90,39
2024-01-24 23:47:11.207,91,39
2024-01-24 23:47:11.207,92,39
2024-01-24 23:47:11.207,93,39
2024-01-24 23:47:11.207,94,39
2024-01-24 23:47:11.207,95,39
2024-01-24 23:47:11.207,96,39
2024-01-24 23:47:11.207,97,39
2024-01-24 23:47:11.207,98,39
2024-01-24 23:47:11.207,99,39
2024-01-24 23:47:11.207,100,39
2024-01-24 23:47:11.207,101,40
2024-01-24 23:47:11.207,102,40
2024-01-24 23:47:11.207,103,40
2024-01-24 23:47:11.207,104,40
2024-01-24 23:47:11.207,105,40
2024-01-24 23:47:11.207,106,40
2024-01-24 23:47:11.207,107,40
2024-01-24 23:47:11.207,108,40
2024-01-24 23:47:11.207,109,40
2024-01-24 23:47:11.207,110,40
2024-01-24 23:47:11.207,111,40
2024-01-24 23:47:11.207,112,40
2024-01-24 23:47:11.207,113,40
2024-01-24 23:47:11.207,114,40
2024-01-24 23:47:11.207,115,40
2024-01-24 23:47:11.207,116,40
2024-01-24 23:47:11.207,117,40
2024-01-24 23:47:11.207,118,40
2024-01-24 23:47:11.207,119,40
2024-01-24 23:47:11.207,120,40
2024-01-24 23:47:11.207,61,41
2024-01-24 23:47:11.207,62,41
2024-01-24 23:47:11.207,63,41
2024-01-24 23:47:11.207,64,41
2024-01-24 23:47:11.207,65,41
2024-01-24 23:47:11.207,66,41
2024-01-24 23:47:11.207,67,41
2024-01-24 23:47:11.207,68,41
2024-01-24 23:47:11.207,69,41
2024-01-24 23:47:11.207,70,41
2024-01-24 23:47:11.207,71,41
2024-01-24 23:47:11.207,72,41
2024-01-24 23:47:11.207,73,41
2024-01-24 23:47:11.207,74,41
2024-01-24 23:47:11.207,75,41
2024-01-24 23:47:11.207,76,41
2024-01-24 23:47:11.207,77,41
2024-01-24 23:47:11.207,78,41
2024-01-24 23:47:11.207,79,41
2024-01-24 23:47:11.207,80,41
2024-01-24 23:47:11.207,61,42
2024-01-24 23:47:11.207,62,42
2024-01-24 23:47:11.207,63,42
2024-01-24 23:47:11.207,64,42
2024-01-24 23:47:11.207,65,42
2024-01-24 23:47:11.207,66,42
2024-01-24 23:47:11.207,67,42
2024-01-24 23:47:11.207,68,42
2024-01-24 23:47:11.207,69,42
2024-01-24 23:47:11.207,70,42
2024-01-24 23:47:11.207,71,42
2024-01-24 23:47:11.207,72,42
2024-01-24 23:47:11.207,73,42
2024-01-24 23:47:11.207,74,42
2024-01-24 23:47:11.207,75,42
2024-01-24 23:47:11.207,76,42
2024-01-24 23:47:11.207,77,42
2024-01-24 23:47:11.207,78,42
2024-01-24 23:47:11.207,79,42
2024-01-24 23:47:11.207,80,42
2024-01-24 23:47:11.207,81,43
2024-01-24 23:47:11.207,82,43
2024-01-24 23:47:11.207,83,43
2024-01-24 23:47:11.207,84,43
2024-01-24 23:47:11.207,85,43
2024-01-24 23:47:11.207,86,43
2024-01-24 23:47:11.207,87,43
2024-01-24 23:47:11.207,88,43
2024-01-24 23:47:11.207,89,43
2024-01-24 23:47:11.207,90,43
2024-01-24 23:47:11.207,91,43
2024-01-24 23:47:11.207,92,43
2024-01-24 23:47:11.207,93,43
2024-01-24 23:47:11.207,94,43
2024-01-24 23:47:11.207,95,43
2024-01-24 23:47:11.207,96,43
2024-01-24 23:47:11.207,97,43
2024-01-24 23:47:11.207,98,43
2024-01-24 23:47:11.207,99,43
2024-01-24 23:47:11.207,100,43
2024-01-24 23:47:11.207,81,44
2024-01-24 23:47:11.207,82,44
2024-01-24 23:47:11.207,83,44
2024-01-24 23:47:11.207,84,44
2024-01-24 23:47:11.207,85,44
2024-01-24 23:47:11.207,86,44
2024-01-24 23:47:11.207,87,44
2024-01-24 23:47:11.207,88,44
2024-01-24 23:47:11.207,89,44
2024-01-24 23:47:11.207,90,44
2024-01-24 23:47:11.207,91,44
2024-01-24 23:47:11.207,92,44
2024-01-24 23:47:11.207,93,44
2024-01-24 23:47:11.207,94,44
2024-01-24 23:47:11.207,95,44
2024-01-24 23:47:11.207,96,44
2024-01-24 23:47:11.207,97,44
2024-01-24 23:47:11.207,98,44
2024-01-24 23:47:11.207,99,44
2024-01-24 23:47:11.207,100,44
2024-01-24 23:47:11.207,101,45
2024-01-24 23:47:11.207,102,45
2024-01-24 23:47:11.207,103,45
2024-01-24 23:47:11.207,104,45
2024-01-24 23:47:11.207,105,45
2024-01-24 23:47:11.207,106,45
2024-01-24 23:47:11.207,107,45
2024-01-24 23:47:11.207,108,45
2024-01-24 23:47:11.207,109,45
2024-01-24 23:47:11.207,110,45
2024-01-24 23:47:11.207,111,45
2024-01-24 23:47:11.207,112,45
2024-01-24 23:47:11.207,113,45
2024-01-24 23:47:11.207,114,45
2024-01-24 23:47:11.207,115,45
2024-01-24 23:47:11.207,116,45
2024-01-24 23:47:11.207,117,45
2024-01-24 23:47:11.207,118,45
2024-01-24 23:47:11.207,119,45
2024-01-24 23:47:11.207,120,45
2024-01-24 23:47:11.207,61,46
2024-01-24 23:47:11.207,62,46
2024-01-24 23:47:11.207,63,46
2024-01-24 23:47:11.207,64,46
2024-01-24 23:47:11.207,65,46
2024-01-24 23:47:11.207,66,46
2024-01-24 23:47:11.207,67,46
2024-01-24 23:47:11.207,68,46
2024-01-24 23:47:11.207,69,46
2024-01-24 23:47:11.207,70,46
2024-01-24 23:47:11.207,71,46
2024-01-24 23:47:11.207,72,46
2024-01-24 23:47:11.207,73,46
2024-01-24 23:47:11.207,74,46
2024-01-24 23:47:11.207,75,46
2024-01-24 23:47:11.207,76,46
2024-01-24 23:47:11.207,77,46
2024-01-24 23:47:11.207,78,46
2024-01-24 23:47:11.207,79,46
2024-01-24 23:47:11.207,80,46
2024-01-24 23:47:11.207,61,47
2024-01-24 23:47:11.207,62,47
2024-01-24 23:47:11.207,63,47
2024-01-24 23:47:11.207,64,47
2024-01-24 23:47:11.207,65,47
2024-01-24 23:47:11.207,66,47
2024-01-24 23:47:11.207,67,47
2024-01-24 23:47:11.207,68,47
2024-01-24 23:47:11.207,69,47
2024-01-24 23:47:11.207,70,47
2024-01-24 23:47:11.207,71,47
2024-01-24 23:47:11.207,72,47
2024-01-24 23:47:11.207,73,47
2024-01-24 23:47:11.207,74,47
2024-01-24 23:47:11.207,75,47
2024-01-24 23:47:11.207,76,47
2024-01-24 23:47:11.207,77,47
2024-01-24 23:47:11.207,78,47
2024-01-24 23:47:11.207,79,47
2024-01-24 23:47:11.207,80,47
2024-01-24 23:47:11.207,81,48
2024-01-24 23:47:11.207,82,48
2024-01-24 23:47:11.207,83,48
2024-01-24 23:47:11.207,84,48
2024-01-24 23:47:11.207,85,48
2024-01-24 23:47:11.207,86,48
2024-01-24 23:47:11.207,87,48
2024-01-24 23:47:11.207,88,48
2024-01-24 23:47:11.207,89,48
2024-01-24 23:47:11.207,90,48
2024-01-24 23:47:11.207,91,48
2024-01-24 23:47:11.207,92,48
2024-01-24 23:47:11.207,93,48
2024-01-24 23:47:11.207,94,48
2024-01-24 23:47:11.207,95,48
2024-01-24 23:47:11.207,96,48
2024-01-24 23:47:11.207,97,48
2024-01-24 23:47:11.207,98,48
2024-01-24 23:47:11.207,99,48
2024-01-24 23:47:11.207,100,48
2024-01-24 23:47:11.207,81,49
2024-01-24 23:47:11.207,82,49
2024-01-24 23:47:11.207,83,49
2024-01-24 23:47:11.207,84,49
2024-01-24 23:47:11.207,85,49
2024-01-24 23:47:11.207,86,49
2024-01-24 23:47:11.207,87,49
2024-01-24 23:47:11.207,88,49
2024-01-24 23:47:11.207,89,49
2024-01-24 23:47:11.207,90,49
2024-01-24 23:47:11.207,91,49
2024-01-24 23:47:11.207,92,49
2024-01-24 23:47:11.207,93,49
2024-01-24 23:47:11.207,94,49
2024-01-24 23:47:11.207,95,49
2024-01-24 23:47:11.207,96,49
2024-01-24 23:47:11.207,97,49
2024-01-24 23:47:11.207,98,49
2024-01-24 23:47:11.207,99,49
2024-01-24 23:47:11.207,100,49
2024-01-24 23:47:11.207,101,50
2024-01-24 23:47:11.207,102,50
2024-01-24 23:47:11.207,103,50
2024-01-24 23:47:11.207,104,50
2024-01-24 23:47:11.207,105,50
2024-01-24 23:47:11.207,106,50
2024-01-24 23:47:11.207,107,50
2024-01-24 23:47:11.207,108,50
2024-01-24 23:47:11.207,109,50
2024-01-24 23:47:11.207,110,50
2024-01-24 23:47:11.207,111,50
2024-01-24 23:47:11.207,112,50
2024-01-24 23:47:11.207,113,50
2024-01-24 23:47:11.207,114,50
2024-01-24 23:47:11.207,115,50
2024-01-24 23:47:11.207,116,50
2024-01-24 23:47:11.207,117,50
2024-01-24 23:47:11.207,118,50
2024-01-24 23:47:11.207,119,50
2024-01-24 23:47:11.207,120,50
2024-01-24 23:47:11.207,121,51
2024-01-24 23:47:11.207,122,51
2024-01-24 23:47:11.207,123,51
2024-01-24 23:47:11.207,124,51
2024-01-24 23:47:11.207,125,51
2024-01-24 23:47:11.207,126,51
2024-01-24 23:47:11.207,127,51
2024-01-24 23:47:11.207,128,51
2024-01-24 23:47:11.207,129,51
2024-01-24 23:47:11.207,130,51
2024-01-24 23:47:11.207,131,51
2024-01-24 23:47:11.207,132,51
2024-01-24 23:47:11.207,133,51
2024-01-24 23:47:11.207,134,51
2024-01-24 23:47:11.207,135,51
2024-01-24 23:47:11.207,136,51
2024-01-24 23:47:11.207,137,51
2024-01-24 23:47:11.207,138,51
2024-01-24 23:47:11.207,139,51
2024-01-24 23:47:11.207,140,51
2024-01-24 23:47:11.207,121,52
2024-01-24 23:47:11.207,122,52
2024-01-24 23:47:11.207,123,52
2024-01-24 23:47:11.207,124,52
2024-01-24 23:47:11.207,125,52
2024-01-24 23:47:11.207,126,52
2024-01-24 23:47:11.207,127,52
2024-01-24 23:47:11.207,128,52
2024-01-24 23:47:11.207,129,52
2024-01-24 23:47:11.207,130,52
2024-01-24 23:47:11.207,131,52
2024-01-24 23:47:11.207,132,52
2024-01-24 23:47:11.207,133,52
2024-01-24 23:47:11.207,134,52
2024-01-24 23:47:11.207,135,52
2024-01-24 23:47:11.207,136,52
2024-01-24 23:47:11.207,137,52
2024-01-24 23:47:11.207,138,52
2024-01-24 23:47:11.207,139,52
2024-01-24 23:47:11.207,140,52
2024-01-24 23:47:11.207,141,53
2024-01-24 23:47:11.207,142,53
2024-01-24 23:47:11.207,143,53
2024-01-24 23:47:11.207,144,53
2024-01-24 23:47:11.207,145,53
2024-01-24 23:47:11.207,146,53
2024-01-24 23:47:11.207,147,53
2024-01-24 23:47:11.207,148,53
2024-01-24 23:47:11.207,149,53
2024-01-24 23:47:11.207,150,53
2024-01-24 23:47:11.207,151,53
2024-01-24 23:47:11.207,152,53
2024-01-24 23:47:11.207,153,53
2024-01-24 23:47:11.207,154,53
2024-01-24 23:47:11.207,155,53
2024-01-24 23:47:11.207,156,53
2024-01-24 23:47:11.207,157,53
2024-01-24 23:47:11.207,158,53
2024-01-24 23:47:11.207,159,53
2024-01-24 23:47:11.207,160,53
2024-01-24 23:47:11.207,141,54
2024-01-24 23:47:11.207,142,54
2024-01-24 23:47:11.207,143,54
2024-01-24 23:47:11.207,144,54
2024-01-24 23:47:11.207,145,54
2024-01-24 23:47:11.207,146,54
2024-01-24 23:47:11.207,147,54
2024-01-24 23:47:11.207,148,54
2024-01-24 23:47:11.207,149,54
2024-01-24 23:47:11.207,150,54
2024-01-24 23:47:11.207,151,54
2024-01-24 23:47:11.207,152,54
2024-01-24 23:47:11.207,153,54
2024-01-24 23:47:11.207,154,54
2024-01-24 23:47:11.207,155,54
2024-01-24 23:47:11.207,156,54
2024-01-24 23:47:11.207,157,54
2024-01-24 23:47:11.207,158,54
2024-01-24 23:47:11.207,159,54
2024-01-24 23:47:11.207,160,54
2024-01-24 23:47:11.207,161,55
2024-01-24 23:47:11.207,162,55
2024-01-24 23:47:11.207,163,55
2024-01-24 23:47:11.207,164,55
2024-01-24 23:47:11.207,165,55
2024-01-24 23:47:11.207,166,55
2024-01-24 23:47:11.207,167,55
2024-01-24 23:47:11.207,168,55
2024-01-24 23:47:11.207,169,55
2024-01-24 23:47:11.207,170,55
2024-01-24 23:47:11.207,171,55
2024-01-24 23:47:11.207,172,55
2024-01-24 23:47:11.207,173,55
2024-01-24 23:47:11.207,174,55
2024-01-24 23:47:11.207,175,55
2024-01-24 23:47:11.207,176,55
2024-01-24 23:47:11.207,177,55
2024-01-24 23:47:11.207,178,55
2024-01-24 23:47:11.207,179,55
2024-01-24 23:47:11.207,180,55
2024-01-24 23:47:11.207,121,56
2024-01-24 23:47:11.207,122,56
2024-01-24 23:47:11.207,123,56
2024-01-24 23:47:11.207,124,56
2024-01-24 23:47:11.207,125,56
2024-01-24 23:47:11.207,126,56
2024-01-24 23:47:11.207,127,56
2024-01-24 23:47:11.207,128,56
2024-01-24 23:47:11.207,129,56
2024-01-24 23:47:11.207,130,56
2024-01-24 23:47:11.207,131,56
2024-01-24 23:47:11.207,132,56
2024-01-24 23:47:11.207,133,56
2024-01-24 23:47:11.207,134,56
2024-01-24 23:47:11.207,135,56
2024-01-24 23:47:11.207,136,56
2024-01-24 23:47:11.207,137,56
2024-01-24 23:47:11.207,138,56
2024-01-24 23:47:11.207,139,56
2024-01-24 23:47:11.207,140,56
2024-01-24 23:47:11.207,121,57
2024-01-24 23:47:11.207,122,57
2024-01-24 23:47:11.207,123,57
2024-01-24 23:47:11.207,124,57
2024-01-24 23:47:11.207,125,57
2024-01-24 23:47:11.207,126,57
2024-01-24 23:47:11.207,127,57
2024-01-24 23:47:11.207,128,57
2024-01-24 23:47:11.207,129,57
2024-01-24 23:47:11.207,130,57
2024-01-24 23:47:11.207,131,57
2024-01-24 23:47:11.207,132,57
2024-01-24 23:47:11.207,133,57
2024-01-24 23:47:11.207,134,57
2024-01-24 23:47:11.207,135,57
2024-01-24 23:47:11.207,136,57
2024-01-24 23:47:11.207,137,57
2024-01-24 23:47:11.207,138,57
2024-01-24 23:47:11.207,139,57
2024-01-24 23:47:11.207,140,57
2024-01-24 23:47:11.207,141,58
2024-01-24 23:47:11.207,142,58
2024-01-24 23:47:11.207,143,58
2024-01-24 23:47:11.207,144,58
2024-01-24 23:47:11.207,145,58
2024-01-24 23:47:11.207,146,58
2024-01-24 23:47:11.207,147,58
2024-01-24 23:47:11.207,148,58
2024-01-24 23:47:11.207,149,58
2024-01-24 23:47:11.207,150,58
2024-01-24 23:47:11.207,151,58
2024-01-24 23:47:11.207,152,58
2024-01-24 23:47:11.207,153,58
2024-01-24 23:47:11.207,154,58
2024-01-24 23:47:11.207,155,58
2024-01-24 23:47:11.207,156,58
2024-01-24 23:47:11.207,157,58
2024-01-24 23:47:11.207,158,58
2024-01-24 23:47:11.207,159,58
2024-01-24 23:47:11.207,160,58
2024-01-24 23:47:11.207,141,59
2024-01-24 23:47:11.207,142,59
2024-01-24 23:47:11.207,143,59
2024-01-24 23:47:11.207,144,59
2024-01-24 23:47:11.207,145,59
2024-01-24 23:47:11.207,146,59
2024-01-24 23:47:11.207,147,59
2024-01-24 23:47:11.207,148,59
2024-01-24 23:47:11.207,149,59
2024-01-24 23:47:11.207,150,59
2024-01-24 23:47:11.207,151,59
2024-01-24 23:47:11.207,152,59
2024-01-24 23:47:11.207,153,59
2024-01-24 23:47:11.207,154,59
2024-01-24 23:47:11.207,155,59
2024-01-24 23:47:11.207,156,59
2024-01-24 23:47:11.207,157,59
2024-01-24 23:47:11.207,158,59
2024-01-24 23:47:11.207,159,59
2024-01-24 23:47:11.207,160,59
2024-01-24 23:47:11.207,161,60
2024-01-24 23:47:11.207,162,60
2024-01-24 23:47:11.207,163,60
2024-01-24 23:47:11.207,164,60
2024-01-24 23:47:11.207,165,60
2024-01-24 23:47:11.207,166,60
2024-01-24 23:47:11.207,167,60
2024-01-24 23:47:11.207,168,60
2024-01-24 23:47:11.207,169,60
2024-01-24 23:47:11.207,170,60
2024-01-24 23:47:11.207,171,60
2024-01-24 23:47:11.207,172,60
2024-01-24 23:47:11.207,173,60
2024-01-24 23:47:11.207,174,60
2024-01-24 23:47:11.207,175,60
2024-01-24 23:47:11.207,176,60
2024-01-24 23:47:11.207,177,60
2024-01-24 23:47:11.207,178,60
2024-01-24 23:47:11.207,179,60
2024-01-24 23:47:11.207,180,60
2024-01-24 23:47:11.207,121,61
2024-01-24 23:47:11.207,122,61
2024-01-24 23:47:11.207,123,61
2024-01-24 23:47:11.207,124,61
2024-01-24 23:47:11.207,125,61
2024-01-24 23:47:11.207,126,61
2024-01-24 23:47:11.207,127,61
2024-01-24 23:47:11.207,128,61
2024-01-24 23:47:11.207,129,61
2024-01-24 23:47:11.207,130,61
2024-01-24 23:47:11.207,131,61
2024-01-24 23:47:11.207,132,61
2024-01-24 23:47:11.207,133,61
2024-01-24 23:47:11.207,134,61
2024-01-24 23:47:11.207,135,61
2024-01-24 23:47:11.207,136,61
2024-01-24 23:47:11.207,137,61
2024-01-24 23:47:11.207,138,61
2024-01-24 23:47:11.207,139,61
2024-01-24 23:47:11.207,140,61
2024-01-24 23:47:11.207,121,62
2024-01-24 23:47:11.207,122,62
2024-01-24 23:47:11.207,123,62
2024-01-24 23:47:11.207,124,62
2024-01-24 23:47:11.207,125,62
2024-01-24 23:47:11.207,126,62
2024-01-24 23:47:11.207,127,62
2024-01-24 23:47:11.207,128,62
2024-01-24 23:47:11.207,129,62
2024-01-24 23:47:11.207,130,62
2024-01-24 23:47:11.207,131,62
2024-01-24 23:47:11.207,132,62
2024-01-24 23:47:11.207,133,62
2024-01-24 23:47:11.207,134,62
2024-01-24 23:47:11.207,135,62
2024-01-24 23:47:11.207,136,62
2024-01-24 23:47:11.207,137,62
2024-01-24 23:47:11.207,138,62
2024-01-24 23:47:11.207,139,62
2024-01-24 23:47:11.207,140,62
2024-01-24 23:47:11.207,141,63
2024-01-24 23:47:11.207,142,63
2024-01-24 23:47:11.207,143,63
2024-01-24 23:47:11.207,144,63
2024-01-24 23:47:11.207,145,63
2024-01-24 23:47:11.207,146,63
2024-01-24 23:47:11.207,147,63
2024-01-24 23:47:11.207,148,63
2024-01-24 23:47:11.207,149,63
2024-01-24 23:47:11.207,150,63
2024-01-24 23:47:11.207,151,63
2024-01-24 23:47:11.207,152,63
2024-01-24 23:47:11.207,153,63
2024-01-24 23:47:11.207,154,63
2024-01-24 23:47:11.207,155,63
2024-01-24 23:47:11.207,156,63
2024-01-24 23:47:11.207,157,63
2024-01-24 23:47:11.207,158,63
2024-01-24 23:47:11.207,159,63
2024-01-24 23:47:11.207,160,63
2024-01-24 23:47:11.207,141,64
2024-01-24 23:47:11.207,142,64
2024-01-24 23:47:11.207,143,64
2024-01-24 23:47:11.207,144,64
2024-01-24 23:47:11.207,145,64
2024-01-24 23:47:11.207,146,64
2024-01-24 23:47:11.207,147,64
2024-01-24 23:47:11.207,148,64
2024-01-24 23:47:11.207,149,64
2024-01-24 23:47:11.207,150,64
2024-01-24 23:47:11.207,151,64
2024-01-24 23:47:11.207,152,64
2024-01-24 23:47:11.207,153,64
2024-01-24 23:47:11.207,154,64
2024-01-24 23:47:11.207,155,64
2024-01-24 23:47:11.207,156,64
2024-01-24 23:47:11.207,157,64
2024-01-24 23:47:11.207,158,64
2024-01-24 23:47:11.207,159,64
2024-01-24 23:47:11.207,160,64
2024-01-24 23:47:11.207,161,65
2024-01-24 23:47:11.207,162,65
2024-01-24 23:47:11.207,163,65
2024-01-24 23:47:11.207,164,65
2024-01-24 23:47:11.207,165,65
2024-01-24 23:47:11.207,166,65
2024-01-24 23:47:11.207,167,65
2024-01-24 23:47:11.207,168,65
2024-01-24 23:47:11.207,169,65
2024-01-24 23:47:11.207,170,65
2024-01-24 23:47:11.207,171,65
2024-01-24 23:47:11.207,172,65
2024-01-24 23:47:11.207,173,65
2024-01-24 23:47:11.207,174,65
2024-01-24 23:47:11.207,175,65
2024-01-24 23:47:11.207,176,65
2024-01-24 23:47:11.207,177,65
2024-01-24 23:47:11.207,178,65
2024-01-24 23:47:11.207,179,65
2024-01-24 23:47:11.207,180,65
2024-01-24 23:47:11.207,121,66
2024-01-24 23:47:11.207,122,66
2024-01-24 23:47:11.207,123,66
2024-01-24 23:47:11.207,124,66
2024-01-24 23:47:11.207,125,66
2024-01-24 23:47:11.207,126,66
2024-01-24 23:47:11.207,127,66
2024-01-24 23:47:11.207,128,66
2024-01-24 23:47:11.207,129,66
2024-01-24 23:47:11.207,130,66
2024-01-24 23:47:11.207,131,66
2024-01-24 23:47:11.207,132,66
2024-01-24 23:47:11.207,133,66
2024-01-24 23:47:11.207,134,66
2024-01-24 23:47:11.207,135,66
2024-01-24 23:47:11.207,136,66
2024-01-24 23:47:11.207,137,66
2024-01-24 23:47:11.207,138,66
2024-01-24 23:47:11.207,139,66
2024-01-24 23:47:11.207,140,66
2024-01-24 23:47:11.207,121,67
2024-01-24 23:47:11.207,122,67
2024-01-24 23:47:11.207,123,67
2024-01-24 23:47:11.207,124,67
2024-01-24 23:47:11.207,125,67
2024-01-24 23:47:11.207,126,67
2024-01-24 23:47:11.207,127,67
2024-01-24 23:47:11.207,128,67
2024-01-24 23:47:11.207,129,67
2024-01-24 23:47:11.207,130,67
2024-01-24 23:47:11.207,131,67
2024-01-24 23:47:11.207,132,67
2024-01-24 23:47:11.207,133,67
2024-01-24 23:47:11.207,134,67
2024-01-24 23:47:11.207,135,67
2024-01-24 23:47:11.207,136,67
2024-01-24 23:47:11.207,137,67
2024-01-24 23:47:11.207,138,67
2024-01-24 23:47:11.207,139,67
2024-01-24 23:47:11.207,140,67
2024-01-24 23:47:11.207,141,68
2024-01-24 23:47:11.207,142,68
2024-01-24 23:47:11.207,143,68
2024-01-24 23:47:11.207,144,68
2024-01-24 23:47:11.207,145,68
2024-01-24 23:47:11.207,146,68
2024-01-24 23:47:11.207,147,68
2024-01-24 23:47:11.207,148,68
2024-01-24 23:47:11.207,149,68
2024-01-24 23:47:11.207,150,68
2024-01-24 23:47:11.207,151,68
2024-01-24 23:47:11.207,152,68
2024-01-24 23:47:11.207,153,68
2024-01-24 23:47:11.207,154,68
2024-01-24 23:47:11.207,155,68
2024-01-24 23:47:11.207,156,68
2024-01-24 23:47:11.207,157,68
2024-01-24 23:47:11.207,158,68
2024-01-24 23:47:11.207,159,68
2024-01-24 23:47:11.207,160,68
2024-01-24 23:47:11.207,141,69
2024-01-24 23:47:11.207,142,69
2024-01-24 23:47:11.207,143,69
2024-01-24 23:47:11.207,144,69
2024-01-24 23:47:11.207,145,69
2024-01-24 23:47:11.207,146,69
2024-01-24 23:47:11.207,147,69
2024-01-24 23:47:11.207,148,69
2024-01-24 23:47:11.207,149,69
2024-01-24 23:47:11.207,150,69
2024-01-24 23:47:11.207,151,69
2024-01-24 23:47:11.207,152,69
2024-01-24 23:47:11.207,153,69
2024-01-24 23:47:11.207,154,69
2024-01-24 23:47:11.207,155,69
2024-01-24 23:47:11.207,156,69
2024-01-24 23:47:11.207,157,69
2024-01-24 23:47:11.207,158,69
2024-01-24 23:47:11.207,159,69
2024-01-24 23:47:11.207,160,69
2024-01-24 23:47:11.207,161,70
2024-01-24 23:47:11.207,162,70
2024-01-24 23:47:11.207,163,70
2024-01-24 23:47:11.207,164,70
2024-01-24 23:47:11.207,165,70
2024-01-24 23:47:11.207,166,70
2024-01-24 23:47:11.207,167,70
2024-01-24 23:47:11.207,168,70
2024-01-24 23:47:11.207,169,70
2024-01-24 23:47:11.207,170,70
2024-01-24 23:47:11.207,171,70
2024-01-24 23:47:11.207,172,70
2024-01-24 23:47:11.207,173,70
2024-01-24 23:47:11.207,174,70
2024-01-24 23:47:11.207,175,70
2024-01-24 23:47:11.207,176,70
2024-01-24 23:47:11.207,177,70
2024-01-24 23:47:11.207,178,70
2024-01-24 23:47:11.207,179,70
2024-01-24 23:47:11.207,180,70
2024-01-24 23:47:11.207,181,71
2024-01-24 23:47:11.207,182,71
2024-01-24 23:47:11.207,183,71
2024-01-24 23:47:11.207,184,71
2024-01-24 23:47:11.207,185,71
2024-01-24 23:47:11.207,186,71
2024-01-24 23:47:11.207,187,71
2024-01-24 23:47:11.207,188,71
2024-01-24 23:47:11.207,189,71
2024-01-24 23:47:11.207,190,71
2024-01-24 23:47:11.207,191,71
2024-01-24 23:47:11.207,192,71
2024-01-24 23:47:11.207,193,71
2024-01-24 23:47:11.207,194,71
2024-01-24 23:47:11.207,195,71
2024-01-24 23:47:11.207,196,71
2024-01-24 23:47:11.207,197,71
2024-01-24 23:47:11.207,198,71
2024-01-24 23:47:11.207,199,71
2024-01-24 23:47:11.207,200,71
2024-01-24 23:47:11.207,181,72
2024-01-24 23:47:11.207,182,72
2024-01-24 23:47:11.207,183,72
2024-01-24 23:47:11.207,184,72
2024-01-24 23:47:11.207,185,72
2024-01-24 23:47:11.207,186,72
2024-01-24 23:47:11.207,187,72
2024-01-24 23:47:11.207,188,72
2024-01-24 23:47:11.207,189,72
2024-01-24 23:47:11.207,190,72
2024-01-24 23:47:11.207,191,72
2024-01-24 23:47:11.207,192,72
2024-01-24 23:47:11.207,193,72
2024-01-24 23:47:11.207,194,72
2024-01-24 23:47:11.207,195,72
2024-01-24 23:47:11.207,196,72
2024-01-24 23:47:11.207,197,72
2024-01-24 23:47:11.207,198,72
2024-01-24 23:47:11.207,199,72
2024-01-24 23:47:11.207,200,72
2024-01-24 23:47:11.207,201,73
2024-01-24 23:47:11.207,202,73
2024-01-24 23:47:11.207,203,73
2024-01-24 23:47:11.207,204,73
2024-01-24 23:47:11.207,205,73
2024-01-24 23:47:11.207,206,73
2024-01-24 23:47:11.207,207,73
2024-01-24 23:47:11.207,208,73
2024-01-24 23:47:11.207,209,73
2024-01-24 23:47:11.207,210,73
2024-01-24 23:47:11.207,211,73
2024-01-24 23:47:11.207,212,73
2024-01-24 23:47:11.207,213,73
2024-01-24 23:47:11.207,214,73
2024-01-24 23:47:11.207,215,73
2024-01-24 23:47:11.207,216,73
2024-01-24 23:47:11.207,217,73
2024-01-24 23:47:11.207,218,73
2024-01-24 23:47:11.207,219,73
2024-01-24 23:47:11.207,220,73
2024-01-24 23:47:11.207,201,74
2024-01-24 23:47:11.207,202,74
2024-01-24 23:47:11.207,203,74
2024-01-24 23:47:11.207,204,74
2024-01-24 23:47:11.207,205,74
2024-01-24 23:47:11.207,206,74
2024-01-24 23:47:11.207,207,74
2024-01-24 23:47:11.207,208,74
2024-01-24 23:47:11.207,209,74
