exam_submission_datetime,student_id,exam_id,question_id,answer_id
2024-01-26 09:56:32.723,196,42,161,804
2024-01-26 09:56:32.723,196,42,162,809
2024-01-26 09:56:32.723,196,42,163,812
2024-01-26 09:56:32.723,196,42,164,817
2024-01-26 09:56:32.723,196,42,165,822
2024-01-26 09:56:32.723,196,42,166,827
2024-01-26 09:56:32.723,196,42,167,832
2024-01-26 09:56:32.723,196,42,168,837
2024-01-26 09:56:32.723,196,45,173,864
2024-01-26 09:56:32.723,196,45,174,869
2024-01-26 09:56:32.723,196,45,175,874
2024-01-26 09:56:32.723,196,45,176,879
2024-01-26 09:56:32.723,196,45,177,884
2024-01-26 09:56:32.723,196,45,178,889
2024-01-26 09:56:32.723,196,45,179,892
2024-01-26 09:56:32.723,196,45,180,897
2024-01-26 09:56:32.723,196,48,185,924
2024-01-26 09:56:32.723,196,48,186,929
2024-01-26 09:56:32.723,196,48,187,932
2024-01-26 09:56:32.723,196,48,188,937
2024-01-26 09:56:32.723,196,48,189,942
2024-01-26 09:56:32.723,196,48,190,947
2024-01-26 09:56:32.723,196,48,191,952
2024-01-26 09:56:32.723,196,48,192,957
2024-01-26 09:56:32.723,196,51,197,984
2024-01-26 09:56:32.723,196,51,198,989
2024-01-26 09:56:32.723,196,51,199,994
2024-01-26 09:56:32.723,196,51,200,999
2024-01-26 09:56:32.723,196,51,201,1004
2024-01-26 09:56:32.723,196,51,202,1009
2024-01-26 09:56:32.723,196,51,203,1012
2024-01-26 09:56:32.723,196,51,204,1017
2024-01-26 09:56:32.723,196,54,209,1042
2024-01-26 09:56:32.723,196,54,210,1047
2024-01-26 09:56:32.723,196,54,211,1052
2024-01-26 09:56:32.723,196,54,212,1057
2024-01-26 09:56:32.723,196,54,213,1062
2024-01-26 09:56:32.723,196,54,214,1067
2024-01-26 09:56:32.723,196,54,215,1072
2024-01-26 09:56:32.723,196,54,216,1077
2024-01-26 09:56:32.723,197,39,149,744
2024-01-26 09:56:32.723,197,39,150,749
2024-01-26 09:56:32.723,197,39,151,754
2024-01-26 09:56:32.723,197,39,152,757
2024-01-26 09:56:32.723,197,39,153,762
2024-01-26 09:56:32.723,197,39,154,767
2024-01-26 09:56:32.723,197,39,155,772
2024-01-26 09:56:32.723,197,39,156,777
2024-01-26 09:56:32.723,197,42,161,804
2024-01-26 09:56:32.723,197,42,162,809
2024-01-26 09:56:32.723,197,42,163,814
2024-01-26 09:56:32.723,197,42,164,819
2024-01-26 09:56:32.723,197,42,165,822
2024-01-26 09:56:32.723,197,42,166,827
2024-01-26 09:56:32.723,197,42,167,832
2024-01-26 09:56:32.723,197,42,168,837
2024-01-26 09:56:32.723,197,45,173,864
2024-01-26 09:56:32.723,197,45,174,869
2024-01-26 09:56:32.723,197,45,175,874
2024-01-26 09:56:32.723,197,45,176,879
2024-01-26 09:56:32.723,197,45,177,884
2024-01-26 09:56:32.723,197,45,178,889
2024-01-26 09:56:32.723,197,45,179,892
2024-01-26 09:56:32.723,197,45,180,897
2024-01-26 09:56:32.723,197,48,185,924
2024-01-26 09:56:32.723,197,48,186,929
2024-01-26 09:56:32.723,197,48,187,934
2024-01-26 09:56:32.723,197,48,188,939
2024-01-26 09:56:32.723,197,48,189,944
2024-01-26 09:56:32.723,197,48,190,949
2024-01-26 09:56:32.723,197,48,191,952
2024-01-26 09:56:32.723,197,48,192,957
2024-01-26 09:56:32.723,197,51,197,984
2024-01-26 09:56:32.723,197,51,198,989
2024-01-26 09:56:32.723,197,51,199,994
2024-01-26 09:56:32.723,197,51,200,999
2024-01-26 09:56:32.723,197,51,201,1004
2024-01-26 09:56:32.723,197,51,202,1009
2024-01-26 09:56:32.723,197,51,203,1014
2024-01-26 09:56:32.723,197,51,204,1017
2024-01-26 09:56:32.723,197,54,209,1044
2024-01-26 09:56:32.723,197,54,210,1049
2024-01-26 09:56:32.723,197,54,211,1054
2024-01-26 09:56:32.723,197,54,212,1059
2024-01-26 09:56:32.723,197,54,213,1064
2024-01-26 09:56:32.723,197,54,214,1069
2024-01-26 09:56:32.723,197,54,215,1074
2024-01-26 09:56:32.723,197,54,216,1077
2024-01-26 09:56:32.723,198,39,149,742
2024-01-26 09:56:32.723,198,39,150,747
2024-01-26 09:56:32.723,198,39,151,752
2024-01-26 09:56:32.723,198,39,152,757
2024-01-26 09:56:32.723,198,39,153,762
2024-01-26 09:56:32.723,198,39,154,767
2024-01-26 09:56:32.723,198,39,155,772
2024-01-26 09:56:32.723,198,39,156,777
2024-01-26 09:56:32.723,198,42,161,804
2024-01-26 09:56:32.723,198,42,162,809
2024-01-26 09:56:32.723,198,42,163,814
2024-01-26 09:56:32.723,198,42,164,817
2024-01-26 09:56:32.723,198,42,165,822
2024-01-26 09:56:32.723,198,42,166,827
2024-01-26 09:56:32.723,198,42,167,832
2024-01-26 09:56:32.723,198,42,168,837
2024-01-26 09:56:32.723,198,45,173,864
2024-01-26 09:56:32.723,198,45,174,869
2024-01-26 09:56:32.723,198,45,175,874
2024-01-26 09:56:32.723,198,45,176,879
2024-01-26 09:56:32.723,198,45,177,884
2024-01-26 09:56:32.723,198,45,178,889
2024-01-26 09:56:32.723,198,45,179,892
2024-01-26 09:56:32.723,198,45,180,897
2024-01-26 09:56:32.723,198,48,185,924
2024-01-26 09:56:32.723,198,48,186,929
2024-01-26 09:56:32.723,198,48,187,934
2024-01-26 09:56:32.723,198,48,188,939
2024-01-26 09:56:32.723,198,48,189,944
2024-01-26 09:56:32.723,198,48,190,949
2024-01-26 09:56:32.723,198,48,191,952
2024-01-26 09:56:32.723,198,48,192,957
2024-01-26 09:56:32.723,198,51,197,984
2024-01-26 09:56:32.723,198,51,198,989
2024-01-26 09:56:32.723,198,51,199,994
2024-01-26 09:56:32.723,198,51,200,999
2024-01-26 09:56:32.723,198,51,201,1004
2024-01-26 09:56:32.723,198,51,202,1009
2024-01-26 09:56:32.723,198,51,203,1012
2024-01-26 09:56:32.723,198,51,204,1017
2024-01-26 09:56:32.723,198,54,209,1044
2024-01-26 09:56:32.723,198,54,210,1049
2024-01-26 09:56:32.723,198,54,211,1054
2024-01-26 09:56:32.723,198,54,212,1059
2024-01-26 09:56:32.723,198,54,213,1064
2024-01-26 09:56:32.723,198,54,214,1069
2024-01-26 09:56:32.723,198,54,215,1074
2024-01-26 09:56:32.723,198,54,216,1077
2024-01-26 09:56:32.723,199,39,149,744
2024-01-26 09:56:32.723,199,39,150,749
2024-01-26 09:56:32.723,199,39,151,754
2024-01-26 09:56:32.723,199,39,152,759
2024-01-26 09:56:32.723,199,39,153,764
2024-01-26 09:56:32.723,199,39,154,769
2024-01-26 09:56:32.723,199,39,155,772
2024-01-26 09:56:32.723,199,39,156,777
2024-01-26 09:56:32.723,199,42,161,804
2024-01-26 09:56:32.723,199,42,162,809
2024-01-26 09:56:32.723,199,42,163,814
2024-01-26 09:56:32.723,199,42,164,819
2024-01-26 09:56:32.723,199,42,165,822
2024-01-26 09:56:32.723,199,42,166,827
2024-01-26 09:56:32.723,199,42,167,832
2024-01-26 09:56:32.723,199,42,168,837
2024-01-26 09:56:32.723,199,45,173,864
2024-01-26 09:56:32.723,199,45,174,869
2024-01-26 09:56:32.723,199,45,175,874
2024-01-26 09:56:32.723,199,45,176,879
2024-01-26 09:56:32.723,199,45,177,884
2024-01-26 09:56:32.723,199,45,178,889
2024-01-26 09:56:32.723,199,45,179,892
2024-01-26 09:56:32.723,199,45,180,897
2024-01-26 09:56:32.723,199,48,185,924
2024-01-26 09:56:32.723,199,48,186,929
2024-01-26 09:56:32.723,199,48,187,934
2024-01-26 09:56:32.723,199,48,188,939
2024-01-26 09:56:32.723,199,48,189,944
2024-01-26 09:56:32.723,199,48,190,949
2024-01-26 09:56:32.723,199,48,191,954
2024-01-26 09:56:32.723,199,48,192,957
2024-01-26 09:56:32.723,199,51,197,984
2024-01-26 09:56:32.723,199,51,198,989
2024-01-26 09:56:32.723,199,51,199,994
2024-01-26 09:56:32.723,199,51,200,999
2024-01-26 09:56:32.723,199,51,201,1004
2024-01-26 09:56:32.723,199,51,202,1009
2024-01-26 09:56:32.723,199,51,203,1014
2024-01-26 09:56:32.723,199,51,204,1017
2024-01-26 09:56:32.723,199,54,209,1044
2024-01-26 09:56:32.723,199,54,210,1049
2024-01-26 09:56:32.723,199,54,211,1054
2024-01-26 09:56:32.723,199,54,212,1059
2024-01-26 09:56:32.723,199,54,213,1062
2024-01-26 09:56:32.723,199,54,214,1067
2024-01-26 09:56:32.723,199,54,215,1072
2024-01-26 09:56:32.723,199,54,216,1077
2024-01-26 09:56:32.723,200,39,149,744
2024-01-26 09:56:32.723,200,39,150,749
2024-01-26 09:56:32.723,200,39,151,754
2024-01-26 09:56:32.723,200,39,152,759
2024-01-26 09:56:32.723,200,39,153,762
2024-01-26 09:56:32.723,200,39,154,767
2024-01-26 09:56:32.723,200,39,155,772
2024-01-26 09:56:32.723,200,39,156,777
2024-01-26 09:56:32.723,200,42,161,804
2024-01-26 09:56:32.723,200,42,162,809
2024-01-26 09:56:32.723,200,42,163,814
2024-01-26 09:56:32.723,200,42,164,819
2024-01-26 09:56:32.723,200,42,165,824
2024-01-26 09:56:32.723,200,42,166,829
2024-01-26 09:56:32.723,200,42,167,832
2024-01-26 09:56:32.723,200,42,168,837
2024-01-26 09:56:32.723,200,45,173,864
2024-01-26 09:56:32.723,200,45,174,869
2024-01-26 09:56:32.723,200,45,175,874
2024-01-26 09:56:32.723,200,45,176,879
2024-01-26 09:56:32.723,200,45,177,884
2024-01-26 09:56:32.723,200,45,178,889
2024-01-26 09:56:32.723,200,45,179,892
2024-01-26 09:56:32.723,200,45,180,897
2024-01-26 09:56:32.723,200,48,185,924
2024-01-26 09:56:32.723,200,48,186,929
2024-01-26 09:56:32.723,200,48,187,934
2024-01-26 09:56:32.723,200,48,188,939
2024-01-26 09:56:32.723,200,48,189,944
2024-01-26 09:56:32.723,200,48,190,947
2024-01-26 09:56:32.723,200,48,191,952
2024-01-26 09:56:32.723,200,48,192,957
2024-01-26 09:56:32.723,200,51,197,984
2024-01-26 09:56:32.723,200,51,198,989
2024-01-26 09:56:32.723,200,51,199,994
2024-01-26 09:56:32.723,200,51,200,999
2024-01-26 09:56:32.723,200,51,201,1002
2024-01-26 09:56:32.723,200,51,202,1007
2024-01-26 09:56:32.723,200,51,203,1012
2024-01-26 09:56:32.723,200,51,204,1017
2024-01-26 09:56:32.723,200,54,209,1044
2024-01-26 09:56:32.723,200,54,210,1049
2024-01-26 09:56:32.723,200,54,211,1052
2024-01-26 09:56:32.723,200,54,212,1057
2024-01-26 09:56:32.723,200,54,213,1062
2024-01-26 09:56:32.723,200,54,214,1067
2024-01-26 09:56:32.723,200,54,215,1072
2024-01-26 09:56:32.723,200,54,216,1077
2024-01-26 09:56:32.723,201,39,149,742
2024-01-26 09:56:32.723,201,39,150,747
2024-01-26 09:56:32.723,201,39,151,752
2024-01-26 09:56:32.723,201,39,152,757
2024-01-26 09:56:32.723,201,39,153,762
2024-01-26 09:56:32.723,201,39,154,767
2024-01-26 09:56:32.723,201,39,155,772
2024-01-26 09:56:32.723,201,39,156,777
2024-01-26 09:56:32.723,201,42,161,804
2024-01-26 09:56:32.723,201,42,162,809
2024-01-26 09:56:32.723,201,42,163,814
2024-01-26 09:56:32.723,201,42,164,819
2024-01-26 09:56:32.723,201,42,165,824
2024-01-26 09:56:32.723,201,42,166,827
2024-01-26 09:56:32.723,201,42,167,832
2024-01-26 09:56:32.723,201,42,168,837
2024-01-26 09:56:32.723,201,45,173,864
2024-01-26 09:56:32.723,201,45,174,869
2024-01-26 09:56:32.723,201,45,175,874
2024-01-26 09:56:32.723,201,45,176,879
2024-01-26 09:56:32.723,201,45,177,884
2024-01-26 09:56:32.723,201,45,178,889
2024-01-26 09:56:32.723,201,45,179,892
2024-01-26 09:56:32.723,201,45,180,897
2024-01-26 09:56:32.723,201,48,185,924
2024-01-26 09:56:32.723,201,48,186,929
2024-01-26 09:56:32.723,201,48,187,934
2024-01-26 09:56:32.723,201,48,188,939
2024-01-26 09:56:32.723,201,48,189,942
2024-01-26 09:56:32.723,201,48,190,947
2024-01-26 09:56:32.723,201,48,191,952
2024-01-26 09:56:32.723,201,48,192,957
2024-01-26 09:56:32.723,201,51,197,982
2024-01-26 09:56:32.723,201,51,198,987
2024-01-26 09:56:32.723,201,51,199,992
2024-01-26 09:56:32.723,201,51,200,997
2024-01-26 09:56:32.723,201,51,201,1002
2024-01-26 09:56:32.723,201,51,202,1007
2024-01-26 09:56:32.723,201,51,203,1012
2024-01-26 09:56:32.723,201,51,204,1017
2024-01-26 09:56:32.723,201,54,209,1044
2024-01-26 09:56:32.723,201,54,210,1049
2024-01-26 09:56:32.723,201,54,211,1054
2024-01-26 09:56:32.723,201,54,212,1059
2024-01-26 09:56:32.723,201,54,213,1062
2024-01-26 09:56:32.723,201,54,214,1067
2024-01-26 09:56:32.723,201,54,215,1072
2024-01-26 09:56:32.723,201,54,216,1077
2024-01-26 09:56:32.723,202,39,149,744
2024-01-26 09:56:32.723,202,39,150,749
2024-01-26 09:56:32.723,202,39,151,754
2024-01-26 09:56:32.723,202,39,152,759
2024-01-26 09:56:32.723,202,39,153,764
2024-01-26 09:56:32.723,202,39,154,769
2024-01-26 09:56:32.723,202,39,155,772
2024-01-26 09:56:32.723,202,39,156,777
2024-01-26 09:56:32.723,202,42,161,804
2024-01-26 09:56:32.723,202,42,162,809
2024-01-26 09:56:32.723,202,42,163,814
2024-01-26 09:56:32.723,202,42,164,819
2024-01-26 09:56:32.723,202,42,165,824
2024-01-26 09:56:32.723,202,42,166,829
2024-01-26 09:56:32.723,202,42,167,832
2024-01-26 09:56:32.723,202,42,168,837
2024-01-26 09:56:32.723,202,45,173,864
2024-01-26 09:56:32.723,202,45,174,869
2024-01-26 09:56:32.723,202,45,175,874
2024-01-26 09:56:32.723,202,45,176,877
2024-01-26 09:56:32.723,202,45,177,882
2024-01-26 09:56:32.723,202,45,178,887
2024-01-26 09:56:32.723,202,45,179,892
2024-01-26 09:56:32.723,202,45,180,897
2024-01-26 09:56:32.723,202,48,185,924
2024-01-26 09:56:32.723,202,48,186,929
2024-01-26 09:56:32.723,202,48,187,934
2024-01-26 09:56:32.723,202,48,188,939
2024-01-26 09:56:32.723,202,48,189,944
2024-01-26 09:56:32.723,202,48,190,949
2024-01-26 09:56:32.723,202,48,191,952
2024-01-26 09:56:32.723,202,48,192,957
2024-01-26 09:56:32.723,202,51,197,982
2024-01-26 09:56:32.723,202,51,198,987
2024-01-26 09:56:32.723,202,51,199,992
2024-01-26 09:56:32.723,202,51,200,997
2024-01-26 09:56:32.723,202,51,201,1002
2024-01-26 09:56:32.723,202,51,202,1007
2024-01-26 09:56:32.723,202,51,203,1012
2024-01-26 09:56:32.723,202,51,204,1017
2024-01-26 09:56:32.723,202,54,209,1044
2024-01-26 09:56:32.723,202,54,210,1049
2024-01-26 09:56:32.723,202,54,211,1054
2024-01-26 09:56:32.723,202,54,212,1059
2024-01-26 09:56:32.723,202,54,213,1064
2024-01-26 09:56:32.723,202,54,214,1069
2024-01-26 09:56:32.723,202,54,215,1074
2024-01-26 09:56:32.723,202,54,216,1077
2024-01-26 09:56:32.723,203,39,149,744
2024-01-26 09:56:32.723,203,39,150,749
2024-01-26 09:56:32.723,203,39,151,754
2024-01-26 09:56:32.723,203,39,152,759
2024-01-26 09:56:32.723,203,39,153,764
2024-01-26 09:56:32.723,203,39,154,767
2024-01-26 09:56:32.723,203,39,155,772
2024-01-26 09:56:32.723,203,39,156,777
2024-01-26 09:56:32.723,203,42,161,804
2024-01-26 09:56:32.723,203,42,162,809
2024-01-26 09:56:32.723,203,42,163,814
2024-01-26 09:56:32.723,203,42,164,819
2024-01-26 09:56:32.723,203,42,165,824
2024-01-26 09:56:32.723,203,42,166,827
2024-01-26 09:56:32.723,203,42,167,832
2024-01-26 09:56:32.723,203,42,168,837
2024-01-26 09:56:32.723,203,45,173,864
2024-01-26 09:56:32.723,203,45,174,869
2024-01-26 09:56:32.723,203,45,175,874
2024-01-26 09:56:32.723,203,45,176,879
2024-01-26 09:56:32.723,203,45,177,884
2024-01-26 09:56:32.723,203,45,178,887
2024-01-26 09:56:32.723,203,45,179,892
2024-01-26 09:56:32.723,203,45,180,897
2024-01-26 09:56:32.723,203,48,185,924
2024-01-26 09:56:32.723,203,48,186,929
2024-01-26 09:56:32.723,203,48,187,932
2024-01-26 09:56:32.723,203,48,188,937
2024-01-26 09:56:32.723,203,48,189,942
2024-01-26 09:56:32.723,203,48,190,947
2024-01-26 09:56:32.723,203,48,191,952
2024-01-26 09:56:32.723,203,48,192,957
2024-01-26 09:56:32.723,203,51,197,984
2024-01-26 09:56:32.723,203,51,198,989
2024-01-26 09:56:32.723,203,51,199,994
2024-01-26 09:56:32.723,203,51,200,999
2024-01-26 09:56:32.723,203,51,201,1004
2024-01-26 09:56:32.723,203,51,202,1007
2024-01-26 09:56:32.723,203,51,203,1012
2024-01-26 09:56:32.723,203,51,204,1017
2024-01-26 09:56:32.723,203,54,209,1044
2024-01-26 09:56:32.723,203,54,210,1049
2024-01-26 09:56:32.723,203,54,211,1054
2024-01-26 09:56:32.723,203,54,212,1059
2024-01-26 09:56:32.723,203,54,213,1062
2024-01-26 09:56:32.723,203,54,214,1067
2024-01-26 09:56:32.723,203,54,215,1072
2024-01-26 09:56:32.723,203,54,216,1077
2024-01-26 09:56:32.723,204,39,149,744
2024-01-26 09:56:32.723,204,39,150,749
2024-01-26 09:56:32.723,204,39,151,754
2024-01-26 09:56:32.723,204,39,152,759
2024-01-26 09:56:32.723,204,39,153,762
2024-01-26 09:56:32.723,204,39,154,767
2024-01-26 09:56:32.723,204,39,155,772
2024-01-26 09:56:32.723,204,39,156,777
2024-01-26 09:56:32.723,204,42,161,804
2024-01-26 09:56:32.723,204,42,162,809
2024-01-26 09:56:32.723,204,42,163,814
2024-01-26 09:56:32.723,204,42,164,819
2024-01-26 09:56:32.723,204,42,165,824
2024-01-26 09:56:32.723,204,42,166,827
2024-01-26 09:56:32.723,204,42,167,832
2024-01-26 09:56:32.723,204,42,168,837
2024-01-26 09:56:32.723,204,45,173,864
2024-01-26 09:56:32.723,204,45,174,869
2024-01-26 09:56:32.723,204,45,175,874
2024-01-26 09:56:32.723,204,45,176,879
2024-01-26 09:56:32.723,204,45,177,884
2024-01-26 09:56:32.723,204,45,178,889
2024-01-26 09:56:32.723,204,45,179,892
2024-01-26 09:56:32.723,204,45,180,897
2024-01-26 09:56:32.723,204,48,185,924
2024-01-26 09:56:32.723,204,48,186,929
2024-01-26 09:56:32.723,204,48,187,934
2024-01-26 09:56:32.723,204,48,188,939
2024-01-26 09:56:32.723,204,48,189,944
2024-01-26 09:56:32.723,204,48,190,947
2024-01-26 09:56:32.723,204,48,191,952
2024-01-26 09:56:32.723,204,48,192,957
2024-01-26 09:56:32.723,204,51,197,982
2024-01-26 09:56:32.723,204,51,198,987
2024-01-26 09:56:32.723,204,51,199,992
2024-01-26 09:56:32.723,204,51,200,997
2024-01-26 09:56:32.723,204,51,201,1002
2024-01-26 09:56:32.723,204,51,202,1007
2024-01-26 09:56:32.723,204,51,203,1012
2024-01-26 09:56:32.723,204,51,204,1017
2024-01-26 09:56:32.723,204,54,209,1044
2024-01-26 09:56:32.723,204,54,210,1049
2024-01-26 09:56:32.723,204,54,211,1054
2024-01-26 09:56:32.723,204,54,212,1059
2024-01-26 09:56:32.723,204,54,213,1064
2024-01-26 09:56:32.723,204,54,214,1069
2024-01-26 09:56:32.723,204,54,215,1072
2024-01-26 09:56:32.723,204,54,216,1077
2024-01-26 09:56:32.723,205,39,149,744
2024-01-26 09:56:32.723,205,39,150,749
2024-01-26 09:56:32.723,205,39,151,754
2024-01-26 09:56:32.723,205,39,152,759
2024-01-26 09:56:32.723,205,39,153,764
2024-01-26 09:56:32.723,205,39,154,767
2024-01-26 09:56:32.723,205,39,155,772
2024-01-26 09:56:32.723,205,39,156,777
2024-01-26 09:56:32.723,205,42,161,804
2024-01-26 09:56:32.723,205,42,162,809
2024-01-26 09:56:32.723,205,42,163,814
2024-01-26 09:56:32.723,205,42,164,819
2024-01-26 09:56:32.723,205,42,165,822
2024-01-26 09:56:32.723,205,42,166,827
2024-01-26 09:56:32.723,205,42,167,832
2024-01-26 09:56:32.723,205,42,168,837
2024-01-26 09:56:32.723,205,45,173,864
2024-01-26 09:56:32.723,205,45,174,869
2024-01-26 09:56:32.723,205,45,175,874
2024-01-26 09:56:32.723,205,45,176,879
2024-01-26 09:56:32.723,205,45,177,884
2024-01-26 09:56:32.723,205,45,178,887
2024-01-26 09:56:32.723,205,45,179,892
2024-01-26 09:56:32.723,205,45,180,897
2024-01-26 09:56:32.723,205,48,185,924
2024-01-26 09:56:32.723,205,48,186,929
2024-01-26 09:56:32.723,205,48,187,934
2024-01-26 09:56:32.723,205,48,188,939
2024-01-26 09:56:32.723,205,48,189,944
2024-01-26 09:56:32.723,205,48,190,949
2024-01-26 09:56:32.723,205,48,191,954
2024-01-26 09:56:32.723,205,48,192,957
2024-01-26 09:56:32.723,205,51,197,984
2024-01-26 09:56:32.723,205,51,198,989
2024-01-26 09:56:32.723,205,51,199,994
2024-01-26 09:56:32.723,205,51,200,999
2024-01-26 09:56:32.723,205,51,201,1004
2024-01-26 09:56:32.723,205,51,202,1007
2024-01-26 09:56:32.723,205,51,203,1012
2024-01-26 09:56:32.723,205,51,204,1017
2024-01-26 09:56:32.723,205,54,209,1042
2024-01-26 09:56:32.723,205,54,210,1047
2024-01-26 09:56:32.723,205,54,211,1052
2024-01-26 09:56:32.723,205,54,212,1057
2024-01-26 09:56:32.723,205,54,213,1062
2024-01-26 09:56:32.723,205,54,214,1067
2024-01-26 09:56:32.723,205,54,215,1072
2024-01-26 09:56:32.723,205,54,216,1077
2024-01-26 09:56:32.723,206,39,149,742
2024-01-26 09:56:32.723,206,39,150,747
2024-01-26 09:56:32.723,206,39,151,752
2024-01-26 09:56:32.723,206,39,152,757
2024-01-26 09:56:32.723,206,39,153,762
2024-01-26 09:56:32.723,206,39,154,767
2024-01-26 09:56:32.723,206,39,155,772
2024-01-26 09:56:32.723,206,39,156,777
2024-01-26 09:56:32.723,206,42,161,804
2024-01-26 09:56:32.723,206,42,162,809
2024-01-26 09:56:32.723,206,42,163,814
2024-01-26 09:56:32.723,206,42,164,819
2024-01-26 09:56:32.723,206,42,165,824
2024-01-26 09:56:32.723,206,42,166,829
2024-01-26 09:56:32.723,206,42,167,834
2024-01-26 09:56:32.723,206,42,168,837
2024-01-26 09:56:32.723,206,45,173,864
2024-01-26 09:56:32.723,206,45,174,869
2024-01-26 09:56:32.723,206,45,175,874
2024-01-26 09:56:32.723,206,45,176,879
2024-01-26 09:56:32.723,206,45,177,884
2024-01-26 09:56:32.723,206,45,178,889
2024-01-26 09:56:32.723,206,45,179,894
2024-01-26 09:56:32.723,206,45,180,897
2024-01-26 09:56:32.723,206,48,185,924
2024-01-26 09:56:32.723,206,48,186,929
2024-01-26 09:56:32.723,206,48,187,934
2024-01-26 09:56:32.723,206,48,188,939
2024-01-26 09:56:32.723,206,48,189,944
2024-01-26 09:56:32.723,206,48,190,947
2024-01-26 09:56:32.723,206,48,191,952
2024-01-26 09:56:32.723,206,48,192,957
2024-01-26 09:56:32.723,206,51,197,982
2024-01-26 09:56:32.723,206,51,198,987
2024-01-26 09:56:32.723,206,51,199,992
2024-01-26 09:56:32.723,206,51,200,997
2024-01-26 09:56:32.723,206,51,201,1002
2024-01-26 09:56:32.723,206,51,202,1007
2024-01-26 09:56:32.723,206,51,203,1012
2024-01-26 09:56:32.723,206,51,204,1017
2024-01-26 09:56:32.723,206,54,209,1044
2024-01-26 09:56:32.723,206,54,210,1049
2024-01-26 09:56:32.723,206,54,211,1054
2024-01-26 09:56:32.723,206,54,212,1059
2024-01-26 09:56:32.723,206,54,213,1062
2024-01-26 09:56:32.723,206,54,214,1067
2024-01-26 09:56:32.723,206,54,215,1072
2024-01-26 09:56:32.723,206,54,216,1077
2024-01-26 09:56:32.723,207,39,149,742
2024-01-26 09:56:32.723,207,39,150,747
2024-01-26 09:56:32.723,207,39,151,752
2024-01-26 09:56:32.723,207,39,152,757
2024-01-26 09:56:32.723,207,39,153,762
2024-01-26 09:56:32.723,207,39,154,767
2024-01-26 09:56:32.723,207,39,155,772
2024-01-26 09:56:32.723,207,39,156,777
2024-01-26 09:56:32.723,207,42,161,804
2024-01-26 09:56:32.723,207,42,162,809
2024-01-26 09:56:32.723,207,42,163,814
2024-01-26 09:56:32.723,207,42,164,819
2024-01-26 09:56:32.723,207,42,165,822
2024-01-26 09:56:32.723,207,42,166,827
2024-01-26 09:56:32.723,207,42,167,832
2024-01-26 09:56:32.723,207,42,168,837
2024-01-26 09:56:32.723,207,45,173,864
2024-01-26 09:56:32.723,207,45,174,869
2024-01-26 09:56:32.723,207,45,175,874
2024-01-26 09:56:32.723,207,45,176,879
2024-01-26 09:56:32.723,207,45,177,884
2024-01-26 09:56:32.723,207,45,178,887
2024-01-26 09:56:32.723,207,45,179,892
2024-01-26 09:56:32.723,207,45,180,897
2024-01-26 09:56:32.723,207,48,185,924
2024-01-26 09:56:32.723,207,48,186,929
2024-01-26 09:56:32.723,207,48,187,934
2024-01-26 09:56:32.723,207,48,188,939
2024-01-26 09:56:32.723,207,48,189,944
2024-01-26 09:56:32.723,207,48,190,949
2024-01-26 09:56:32.723,207,48,191,954
2024-01-26 09:56:32.723,207,48,192,957
2024-01-26 09:56:32.723,207,51,197,984
2024-01-26 09:56:32.723,207,51,198,989
2024-01-26 09:56:32.723,207,51,199,994
2024-01-26 09:56:32.723,207,51,200,999
2024-01-26 09:56:32.723,207,51,201,1002
2024-01-26 09:56:32.723,207,51,202,1007
2024-01-26 09:56:32.723,207,51,203,1012
2024-01-26 09:56:32.723,207,51,204,1017
2024-01-26 09:56:32.723,207,54,209,1044
2024-01-26 09:56:32.723,207,54,210,1049
2024-01-26 09:56:32.723,207,54,211,1054
2024-01-26 09:56:32.723,207,54,212,1059
2024-01-26 09:56:32.723,207,54,213,1062
2024-01-26 09:56:32.723,207,54,214,1067
2024-01-26 09:56:32.723,207,54,215,1072
2024-01-26 09:56:32.723,207,54,216,1077
2024-01-26 09:56:32.723,208,39,149,744
2024-01-26 09:56:32.723,208,39,150,749
2024-01-26 09:56:32.723,208,39,151,754
2024-01-26 09:56:32.723,208,39,152,759
2024-01-26 09:56:32.723,208,39,153,764
2024-01-26 09:56:32.723,208,39,154,767
2024-01-26 09:56:32.723,208,39,155,772
2024-01-26 09:56:32.723,208,39,156,777
2024-01-26 09:56:32.723,208,42,161,804
2024-01-26 09:56:32.723,208,42,162,809
2024-01-26 09:56:32.723,208,42,163,814
2024-01-26 09:56:32.723,208,42,164,819
2024-01-26 09:56:32.723,208,42,165,824
2024-01-26 09:56:32.723,208,42,166,827
2024-01-26 09:56:32.723,208,42,167,832
2024-01-26 09:56:32.723,208,42,168,837
2024-01-26 09:56:32.723,208,45,173,864
2024-01-26 09:56:32.723,208,45,174,869
2024-01-26 09:56:32.723,208,45,175,874
2024-01-26 09:56:32.723,208,45,176,879
2024-01-26 09:56:32.723,208,45,177,884
2024-01-26 09:56:32.723,208,45,178,887
2024-01-26 09:56:32.723,208,45,179,892
2024-01-26 09:56:32.723,208,45,180,897
2024-01-26 09:56:32.723,208,48,185,924
2024-01-26 09:56:32.723,208,48,186,929
2024-01-26 09:56:32.723,208,48,187,934
2024-01-26 09:56:32.723,208,48,188,939
2024-01-26 09:56:32.723,208,48,189,944
2024-01-26 09:56:32.723,208,48,190,947
2024-01-26 09:56:32.723,208,48,191,952
2024-01-26 09:56:32.723,208,48,192,957
2024-01-26 09:56:32.723,208,51,197,984
